X;Temperature_Explicit;Temperature_Implicit;Temperature_CN
0,340166;20,003224;20,003224;20,003498
0,340654;20,003170;20,003170;20,003439
0,341142;20,003116;20,003116;20,003381
0,341630;20,003063;20,003063;20,003325
0,342118;20,003011;20,003011;20,003269
0,342606;20,002960;20,002960;20,003214
0,343094;20,002909;20,002909;20,003160
0,343582;20,002860;20,002860;20,003106
0,344070;20,002811;20,002811;20,003054
0,344558;20,002763;20,002763;20,003002
0,345046;20,002715;20,002715;20,002951
0,345534;20,002669;20,002669;20,002901
0,346022;20,002623;20,002623;20,002852
0,346510;20,002578;20,002578;20,002804
0,346999;20,002534;20,002534;20,002756
0,347487;20,002490;20,002490;20,002709
0,347975;20,002447;20,002447;20,002663
0,348463;20,002405;20,002405;20,002618
0,348951;20,002364;20,002364;20,002573
0,349439;20,002323;20,002323;20,002529
0,349927;20,002283;20,002283;20,002486
0,350415;20,002243;20,002243;20,002443
0,350903;20,002204;20,002204;20,002401
0,351391;20,002166;20,002166;20,002360
0,351879;20,002128;20,002128;20,002320
0,352367;20,002091;20,002091;20,002280
0,352855;20,002055;20,002055;20,002241
0,353343;20,002019;20,002019;20,002202
0,353831;20,001984;20,001984;20,002164
0,354319;20,001949;20,001949;20,002127
0,354807;20,001915;20,001915;20,002090
0,355295;20,001882;20,001882;20,002054
0,355783;20,001849;20,001849;20,002018
0,356271;20,001816;20,001816;20,001983
0,356759;20,001784;20,001784;20,001949
0,357247;20,001753;20,001753;20,001915
0,357735;20,001722;20,001722;20,001881
0,358224;20,001692;20,001692;20,001849
0,358712;20,001662;20,001662;20,001816
0,359200;20,001633;20,001633;20,001785
0,359688;20,001604;20,001604;20,001754
0,360176;20,001576;20,001576;20,001723
0,360664;20,001548;20,001548;20,001693
0,361152;20,001520;20,001520;20,001663
0,361640;20,001493;20,001493;20,001634
0,362128;20,001467;20,001467;20,001605
0,362616;20,001441;20,001441;20,001577
0,363104;20,001415;20,001415;20,001549
0,363592;20,001390;20,001390;20,001522
0,364080;20,001365;20,001365;20,001495
0,364568;20,001341;20,001341;20,001469
0,365056;20,001317;20,001317;20,001443
0,365544;20,001293;20,001293;20,001417
0,366032;20,001270;20,001270;20,001392
0,366520;20,001247;20,001247;20,001367
0,367008;20,001225;20,001225;20,001343
0,367496;20,001203;20,001203;20,001319
0,367984;20,001181;20,001181;20,001296
0,368472;20,001160;20,001160;20,001273
0,368960;20,001139;20,001139;20,001250
0,369449;20,001118;20,001118;20,001228
0,369937;20,001098;20,001098;20,001206
0,370425;20,001078;20,001078;20,001184
0,370913;20,001059;20,001059;20,001163
0,371401;20,001040;20,001040;20,001142
0,371889;20,001021;20,001021;20,001122
0,372377;20,001002;20,001002;20,001102
0,372865;20,000984;20,000984;20,001082
0,373353;20,000966;20,000966;20,001062
0,373841;20,000949;20,000949;20,001043
0,374329;20,000931;20,000931;20,001024
0,374817;20,000914;20,000914;20,001006
0,375305;20,000898;20,000898;20,000988
0,375793;20,000881;20,000881;20,000970
0,376281;20,000865;20,000865;20,000952
0,376769;20,000849;20,000849;20,000935
0,377257;20,000834;20,000834;20,000918
0,377745;20,000818;20,000818;20,000902
0,378233;20,000803;20,000803;20,000885
0,378721;20,000789;20,000789;20,000869
0,379209;20,000774;20,000774;20,000853
0,379697;20,000760;20,000760;20,000838
0,380185;20,000746;20,000746;20,000822
0,380673;20,000732;20,000732;20,000807
0,381162;20,000718;20,000718;20,000793
0,381650;20,000705;20,000705;20,000778
0,382138;20,000692;20,000692;20,000764
0,382626;20,000679;20,000679;20,000750
0,383114;20,000667;20,000667;20,000736
0,383602;20,000654;20,000654;20,000723
0,384090;20,000642;20,000642;20,000709
0,384578;20,000630;20,000630;20,000696
0,385066;20,000618;20,000618;20,000683
0,385554;20,000607;20,000607;20,000671
0,386042;20,000596;20,000596;20,000658
0,386530;20,000584;20,000584;20,000646
0,387018;20,000573;20,000573;20,000634
0,387506;20,000563;20,000563;20,000622
0,387994;20,000552;20,000552;20,000611
0,388482;20,000542;20,000542;20,000600
0,388970;20,000532;20,000532;20,000588
0,389458;20,000522;20,000522;20,000578
0,389946;20,000512;20,000512;20,000567
0,390434;20,000502;20,000502;20,000556
0,390922;20,000493;20,000493;20,000546
0,391410;20,000483;20,000483;20,000536
0,391898;20,000474;20,000474;20,000526
0,392387;20,000465;20,000465;20,000516
0,392875;20,000456;20,000456;20,000506
0,393363;20,000448;20,000448;20,000497
0,393851;20,000439;20,000439;20,000487
0,394339;20,000431;20,000431;20,000478
0,394827;20,000423;20,000423;20,000469
0,395315;20,000415;20,000415;20,000460
0,395803;20,000407;20,000407;20,000452
0,396291;20,000399;20,000399;20,000443
0,396779;20,000391;20,000391;20,000435
0,397267;20,000384;20,000384;20,000427
0,397755;20,000377;20,000377;20,000418
0,398243;20,000369;20,000369;20,000411
0,398731;20,000362;20,000362;20,000403
0,399219;20,000355;20,000355;20,000395
0,399707;20,000349;20,000349;20,000388
0,400195;20,000342;20,000342;20,000380
0,400683;20,000335;20,000335;20,000373
0,401171;20,000329;20,000329;20,000366
0,401659;20,000322;20,000322;20,000359
0,402147;20,000316;20,000316;20,000352
0,402635;20,000310;20,000310;20,000345
0,403123;20,000304;20,000304;20,000339
0,403612;20,000298;20,000298;20,000332
0,404100;20,000292;20,000292;20,000326
0,404588;20,000287;20,000287;20,000320
0,405076;20,000281;20,000281;20,000314
0,405564;20,000276;20,000276;20,000308
0,406052;20,000270;20,000270;20,000302
0,406540;20,000265;20,000265;20,000296
0,407028;20,000260;20,000260;20,000290
0,407516;20,000255;20,000255;20,000285
0,408004;20,000250;20,000250;20,000279
0,408492;20,000245;20,000245;20,000274
0,408980;20,000240;20,000240;20,000268
0,409468;20,000236;20,000236;20,000263
0,409956;20,000231;20,000231;20,000258
0,410444;20,000226;20,000226;20,000253
0,410932;20,000222;20,000222;20,000248
0,411420;20,000218;20,000218;20,000243
0,411908;20,000213;20,000213;20,000239
0,412396;20,000209;20,000209;20,000234
0,412884;20,000205;20,000205;20,000229
0,413372;20,000201;20,000201;20,000225
0,413860;20,000197;20,000197;20,000221
0,414348;20,000193;20,000193;20,000216
0,414837;20,000189;20,000189;20,000212
0,415325;20,000186;20,000186;20,000208
0,415813;20,000182;20,000182;20,000204
0,416301;20,000178;20,000178;20,000200
0,416789;20,000175;20,000175;20,000196
0,417277;20,000171;20,000171;20,000192
0,417765;20,000168;20,000168;20,000188
0,418253;20,000164;20,000164;20,000185
0,418741;20,000161;20,000161;20,000181
0,419229;20,000158;20,000158;20,000177
0,419717;20,000155;20,000155;20,000174
0,420205;20,000152;20,000152;20,000170
0,420693;20,000149;20,000149;20,000167
0,421181;20,000146;20,000146;20,000164
0,421669;20,000143;20,000143;20,000160
0,422157;20,000140;20,000140;20,000157
0,422645;20,000137;20,000137;20,000154
0,423133;20,000134;20,000134;20,000151
0,423621;20,000132;20,000132;20,000148
0,424109;20,000129;20,000129;20,000145
0,424597;20,000126;20,000126;20,000142
0,425085;20,000124;20,000124;20,000139
0,425573;20,000121;20,000121;20,000137
0,426061;20,000119;20,000119;20,000134
0,426550;20,000117;20,000117;20,000131
0,427038;20,000114;20,000114;20,000129
0,427526;20,000112;20,000112;20,000126
0,428014;20,000110;20,000110;20,000124
0,428502;20,000107;20,000107;20,000121
0,428990;20,000105;20,000105;20,000119
0,429478;20,000103;20,000103;20,000116
0,429966;20,000101;20,000101;20,000114
0,430454;20,000099;20,000099;20,000112
0,430942;20,000097;20,000097;20,000109
0,431430;20,000095;20,000095;20,000107
0,431918;20,000093;20,000093;20,000105
0,432406;20,000091;20,000091;20,000103
0,432894;20,000089;20,000089;20,000101
0,433382;20,000087;20,000087;20,000099
0,433870;20,000086;20,000086;20,000097
0,434358;20,000084;20,000084;20,000095
0,434846;20,000082;20,000082;20,000093
0,435334;20,000080;20,000080;20,000091
0,435822;20,000079;20,000079;20,000089
0,436310;20,000077;20,000077;20,000087
0,436798;20,000076;20,000076;20,000086
0,437286;20,000074;20,000074;20,000084
0,437775;20,000073;20,000073;20,000082
0,438263;20,000071;20,000071;20,000080
0,438751;20,000070;20,000070;20,000079
0,439239;20,000068;20,000068;20,000077
0,439727;20,000067;20,000067;20,000076
0,440215;20,000065;20,000065;20,000074
0,440703;20,000064;20,000064;20,000073
0,441191;20,000063;20,000063;20,000071
0,441679;20,000061;20,000061;20,000070
0,442167;20,000060;20,000060;20,000068
0,442655;20,000059;20,000059;20,000067
0,443143;20,000058;20,000058;20,000065
0,443631;20,000056;20,000056;20,000064
0,444119;20,000055;20,000055;20,000063
0,444607;20,000054;20,000054;20,000062
0,445095;20,000053;20,000053;20,000060
0,445583;20,000052;20,000052;20,000059
0,446071;20,000051;20,000051;20,000058
0,446559;20,000050;20,000050;20,000057
0,447047;20,000049;20,000049;20,000055
0,447535;20,000048;20,000048;20,000054
0,448023;20,000047;20,000047;20,000053
0,448511;20,000046;20,000046;20,000052
0,449000;20,000045;20,000045;20,000051
0,449488;20,000044;20,000044;20,000050
0,449976;20,000043;20,000043;20,000049
0,450464;20,000042;20,000042;20,000048
0,450952;20,000041;20,000041;20,000047
0,451440;20,000040;20,000040;20,000046
0,451928;20,000040;20,000040;20,000045
0,452416;20,000039;20,000039;20,000044
0,452904;20,000038;20,000038;20,000043
0,453392;20,000037;20,000037;20,000042
0,453880;20,000036;20,000036;20,000041
0,454368;20,000036;20,000036;20,000041
0,454856;20,000035;20,000035;20,000040
0,455344;20,000034;20,000034;20,000039
0,455832;20,000033;20,000033;20,000038
0,456320;20,000033;20,000033;20,000037
0,456808;20,000032;20,000032;20,000037
0,457296;20,000031;20,000031;20,000036
0,457784;20,000031;20,000031;20,000035
0,458272;20,000030;20,000030;20,000034
0,458760;20,000029;20,000029;20,000034
0,459248;20,000029;20,000029;20,000033
0,459736;20,000028;20,000028;20,000032
0,460224;20,000028;20,000028;20,000032
0,460713;20,000027;20,000027;20,000031
0,461201;20,000027;20,000027;20,000030
0,461689;20,000026;20,000026;20,000030
0,462177;20,000025;20,000025;20,000029
0,462665;20,000025;20,000025;20,000029
0,463153;20,000024;20,000024;20,000028
0,463641;20,000024;20,000024;20,000027
0,464129;20,000023;20,000023;20,000027
0,464617;20,000023;20,000023;20,000026
0,465105;20,000023;20,000023;20,000026
0,465593;20,000022;20,000022;20,000025
0,466081;20,000022;20,000022;20,000025
0,466569;20,000021;20,000021;20,000024
0,467057;20,000021;20,000021;20,000024
0,467545;20,000020;20,000020;20,000023
0,468033;20,000020;20,000020;20,000023
0,468521;20,000020;20,000020;20,000023
0,469009;20,000019;20,000019;20,000022
0,469497;20,000019;20,000019;20,000022
0,469985;20,000018;20,000018;20,000021
0,470473;20,000018;20,000018;20,000021
0,470961;20,000018;20,000018;20,000020
0,471449;20,000017;20,000017;20,000020
0,471938;20,000017;20,000017;20,000020
0,472426;20,000017;20,000017;20,000019
0,472914;20,000016;20,000016;20,000019
0,473402;20,000016;20,000016;20,000019
0,473890;20,000016;20,000016;20,000018
0,474378;20,000015;20,000015;20,000018
0,474866;20,000015;20,000015;20,000018
0,475354;20,000015;20,000015;20,000017
0,475842;20,000015;20,000015;20,000017
0,476330;20,000014;20,000014;20,000017
0,476818;20,000014;20,000014;20,000016
0,477306;20,000014;20,000014;20,000016
0,477794;20,000014;20,000014;20,000016
0,478282;20,000013;20,000013;20,000016
0,478770;20,000013;20,000013;20,000015
0,479258;20,000013;20,000013;20,000015
0,479746;20,000013;20,000013;20,000015
0,480234;20,000013;20,000013;20,000015
0,480722;20,000012;20,000012;20,000014
0,481210;20,000012;20,000012;20,000014
0,481698;20,000012;20,000012;20,000014
0,482186;20,000012;20,000012;20,000014
0,482674;20,000012;20,000012;20,000013
0,483163;20,000011;20,000011;20,000013
0,483651;20,000011;20,000011;20,000013
0,484139;20,000011;20,000011;20,000013
0,484627;20,000011;20,000011;20,000013
0,485115;20,000011;20,000011;20,000013
0,485603;20,000011;20,000011;20,000012
0,486091;20,000010;20,000010;20,000012
0,486579;20,000010;20,000010;20,000012
0,487067;20,000010;20,000010;20,000012
0,487555;20,000010;20,000010;20,000012
0,488043;20,000010;20,000010;20,000012
0,488531;20,000010;20,000010;20,000011
0,489019;20,000010;20,000010;20,000011
0,489507;20,000010;20,000010;20,000011
0,489995;20,000010;20,000010;20,000011
0,490483;20,000009;20,000009;20,000011
0,490971;20,000009;20,000009;20,000011
0,491459;20,000009;20,000009;20,000011
0,491947;20,000009;20,000009;20,000011
0,492435;20,000009;20,000009;20,000011
0,492923;20,000009;20,000009;20,000011
0,493411;20,000009;20,000009;20,000011
0,493899;20,000009;20,000009;20,000010
0,494388;20,000009;20,000009;20,000010
0,494876;20,000009;20,000009;20,000010
0,495364;20,000009;20,000009;20,000010
0,495852;20,000009;20,000009;20,000010
0,496340;20,000009;20,000009;20,000010
0,496828;20,000009;20,000009;20,000010
0,497316;20,000009;20,000009;20,000010
0,497804;20,000009;20,000009;20,000010
0,498292;20,000009;20,000009;20,000010
0,498780;20,000009;20,000009;20,000010
0,499268;20,000009;20,000009;20,000010
0,499756;20,000009;20,000009;20,000010
0,500244;20,000009;20,000009;20,000010
0,500732;20,000009;20,000009;20,000010
0,501220;20,000009;20,000009;20,000010
0,501708;20,000009;20,000009;20,000010
0,502196;20,000009;20,000009;20,000010
0,502684;20,000009;20,000009;20,000010
0,503172;20,000009;20,000009;20,000010
0,503660;20,000009;20,000009;20,000010
0,504148;20,000009;20,000009;20,000010
0,504636;20,000009;20,000009;20,000010
0,505124;20,000009;20,000009;20,000010
0,505612;20,000009;20,000009;20,000010
0,506101;20,000009;20,000009;20,000010
0,506589;20,000009;20,000009;20,000011
0,507077;20,000009;20,000009;20,000011
0,507565;20,000009;20,000009;20,000011
0,508053;20,000009;20,000009;20,000011
0,508541;20,000009;20,000009;20,000011
0,509029;20,000009;20,000009;20,000011
0,509517;20,000009;20,000009;20,000011
0,510005;20,000010;20,000010;20,000011
0,510493;20,000010;20,000010;20,000011
0,510981;20,000010;20,000010;20,000011
0,511469;20,000010;20,000010;20,000011
0,511957;20,000010;20,000010;20,000012
0,512445;20,000010;20,000010;20,000012
0,512933;20,000010;20,000010;20,000012
0,513421;20,000010;20,000010;20,000012
0,513909;20,000010;20,000010;20,000012
0,514397;20,000011;20,000011;20,000012
0,514885;20,000011;20,000011;20,000013
0,515373;20,000011;20,000011;20,000013
0,515861;20,000011;20,000011;20,000013
0,516349;20,000011;20,000011;20,000013
0,516837;20,000011;20,000011;20,000013
0,517326;20,000012;20,000012;20,000013
0,517814;20,000012;20,000012;20,000014
0,518302;20,000012;20,000012;20,000014
0,518790;20,000012;20,000012;20,000014
0,519278;20,000012;20,000012;20,000014
0,519766;20,000013;20,000013;20,000015
0,520254;20,000013;20,000013;20,000015
0,520742;20,000013;20,000013;20,000015
0,521230;20,000013;20,000013;20,000015
0,521718;20,000013;20,000013;20,000016
0,522206;20,000014;20,000014;20,000016
0,522694;20,000014;20,000014;20,000016
0,523182;20,000014;20,000014;20,000016
0,523670;20,000014;20,000014;20,000017
0,524158;20,000015;20,000015;20,000017
0,524646;20,000015;20,000015;20,000017
0,525134;20,000015;20,000015;20,000018
0,525622;20,000015;20,000015;20,000018
0,526110;20,000016;20,000016;20,000018
0,526598;20,000016;20,000016;20,000019
0,527086;20,000016;20,000016;20,000019
0,527574;20,000017;20,000017;20,000019
0,528062;20,000017;20,000017;20,000020
0,528551;20,000017;20,000017;20,000020
0,529039;20,000018;20,000018;20,000020
0,529527;20,000018;20,000018;20,000021
0,530015;20,000018;20,000018;20,000021
0,530503;20,000019;20,000019;20,000022
0,530991;20,000019;20,000019;20,000022
0,531479;20,000020;20,000020;20,000023
0,531967;20,000020;20,000020;20,000023
0,532455;20,000020;20,000020;20,000023
0,532943;20,000021;20,000021;20,000024
0,533431;20,000021;20,000021;20,000024
0,533919;20,000022;20,000022;20,000025
0,534407;20,000022;20,000022;20,000025
0,534895;20,000023;20,000023;20,000026
0,535383;20,000023;20,000023;20,000026
0,535871;20,000023;20,000023;20,000027
0,536359;20,000024;20,000024;20,000027
0,536847;20,000024;20,000024;20,000028
0,537335;20,000025;20,000025;20,000029
0,537823;20,000025;20,000025;20,000029
0,538311;20,000026;20,000026;20,000030
0,538799;20,000027;20,000027;20,000030
0,539287;20,000027;20,000027;20,000031
0,539776;20,000028;20,000028;20,000032
0,540264;20,000028;20,000028;20,000032
0,540752;20,000029;20,000029;20,000033
0,541240;20,000029;20,000029;20,000034
0,541728;20,000030;20,000030;20,000034
0,542216;20,000031;20,000031;20,000035
0,542704;20,000031;20,000031;20,000036
0,543192;20,000032;20,000032;20,000037
0,543680;20,000033;20,000033;20,000037
0,544168;20,000033;20,000033;20,000038
0,544656;20,000034;20,000034;20,000039
0,545144;20,000035;20,000035;20,000040
0,545632;20,000036;20,000036;20,000041
0,546120;20,000036;20,000036;20,000041
0,546608;20,000037;20,000037;20,000042
0,547096;20,000038;20,000038;20,000043
0,547584;20,000039;20,000039;20,000044
0,548072;20,000040;20,000040;20,000045
0,548560;20,000040;20,000040;20,000046
0,549048;20,000041;20,000041;20,000047
0,549536;20,000042;20,000042;20,000048
0,550024;20,000043;20,000043;20,000049
0,550512;20,000044;20,000044;20,000050
0,551000;20,000045;20,000045;20,000051
0,551489;20,000046;20,000046;20,000052
0,551977;20,000047;20,000047;20,000053
0,552465;20,000048;20,000048;20,000054
0,552953;20,000049;20,000049;20,000055
0,553441;20,000050;20,000050;20,000057
0,553929;20,000051;20,000051;20,000058
0,554417;20,000052;20,000052;20,000059
0,554905;20,000053;20,000053;20,000060
0,555393;20,000054;20,000054;20,000062
0,555881;20,000055;20,000055;20,000063
0,556369;20,000056;20,000056;20,000064
0,556857;20,000058;20,000058;20,000065
0,557345;20,000059;20,000059;20,000067
0,557833;20,000060;20,000060;20,000068
0,558321;20,000061;20,000061;20,000070
0,558809;20,000063;20,000063;20,000071
0,559297;20,000064;20,000064;20,000073
0,559785;20,000065;20,000065;20,000074
0,560273;20,000067;20,000067;20,000076
0,560761;20,000068;20,000068;20,000077
0,561249;20,000070;20,000070;20,000079
0,561737;20,000071;20,000071;20,000080
0,562225;20,000073;20,000073;20,000082
0,562714;20,000074;20,000074;20,000084
0,563202;20,000076;20,000076;20,000086
0,563690;20,000077;20,000077;20,000087
0,564178;20,000079;20,000079;20,000089
0,564666;20,000080;20,000080;20,000091
0,565154;20,000082;20,000082;20,000093
0,565642;20,000084;20,000084;20,000095
0,566130;20,000086;20,000086;20,000097
0,566618;20,000087;20,000087;20,000099
0,567106;20,000089;20,000089;20,000101
0,567594;20,000091;20,000091;20,000103
0,568082;20,000093;20,000093;20,000105
0,568570;20,000095;20,000095;20,000107
0,569058;20,000097;20,000097;20,000109
0,569546;20,000099;20,000099;20,000112
0,570034;20,000101;20,000101;20,000114
0,570522;20,000103;20,000103;20,000116
0,571010;20,000105;20,000105;20,000119
0,571498;20,000107;20,000107;20,000121
0,571986;20,000110;20,000110;20,000124
0,572474;20,000112;20,000112;20,000126
0,572962;20,000114;20,000114;20,000129
0,573450;20,000117;20,000117;20,000131
0,573939;20,000119;20,000119;20,000134
0,574427;20,000121;20,000121;20,000137
0,574915;20,000124;20,000124;20,000139
0,575403;20,000126;20,000126;20,000142
0,575891;20,000129;20,000129;20,000145
0,576379;20,000132;20,000132;20,000148
0,576867;20,000134;20,000134;20,000151
0,577355;20,000137;20,000137;20,000154
0,577843;20,000140;20,000140;20,000157
0,578331;20,000143;20,000143;20,000160
0,578819;20,000146;20,000146;20,000164
0,579307;20,000149;20,000149;20,000167
0,579795;20,000152;20,000152;20,000170
0,580283;20,000155;20,000155;20,000174
0,580771;20,000158;20,000158;20,000177
0,581259;20,000161;20,000161;20,000181
0,581747;20,000164;20,000164;20,000185
0,582235;20,000168;20,000168;20,000188
0,582723;20,000171;20,000171;20,000192
0,583211;20,000175;20,000175;20,000196
0,583699;20,000178;20,000178;20,000200
0,584187;20,000182;20,000182;20,000204
0,584675;20,000186;20,000186;20,000208
0,585163;20,000189;20,000189;20,000212
0,585652;20,000193;20,000193;20,000216
0,586140;20,000197;20,000197;20,000221
0,586628;20,000201;20,000201;20,000225
0,587116;20,000205;20,000205;20,000229
0,587604;20,000209;20,000209;20,000234
0,588092;20,000213;20,000213;20,000239
0,588580;20,000218;20,000218;20,000243
0,589068;20,000222;20,000222;20,000248
0,589556;20,000226;20,000226;20,000253
0,590044;20,000231;20,000231;20,000258
0,590532;20,000236;20,000236;20,000263
0,591020;20,000240;20,000240;20,000268
0,591508;20,000245;20,000245;20,000274
0,591996;20,000250;20,000250;20,000279
0,592484;20,000255;20,000255;20,000285
0,592972;20,000260;20,000260;20,000290
0,593460;20,000265;20,000265;20,000296
0,593948;20,000270;20,000270;20,000302
0,594436;20,000276;20,000276;20,000308
0,594924;20,000281;20,000281;20,000314
0,595412;20,000287;20,000287;20,000320
0,595900;20,000292;20,000292;20,000326
0,596388;20,000298;20,000298;20,000332
0,596877;20,000304;20,000304;20,000339
0,597365;20,000310;20,000310;20,000345
0,597853;20,000316;20,000316;20,000352
0,598341;20,000322;20,000322;20,000359
0,598829;20,000329;20,000329;20,000366
0,599317;20,000335;20,000335;20,000373
0,599805;20,000342;20,000342;20,000380
0,600293;20,000349;20,000349;20,000388
0,600781;20,000355;20,000355;20,000395
0,601269;20,000362;20,000362;20,000403
0,601757;20,000369;20,000369;20,000411
0,602245;20,000377;20,000377;20,000418
0,602733;20,000384;20,000384;20,000427
0,603221;20,000391;20,000391;20,000435
0,603709;20,000399;20,000399;20,000443
0,604197;20,000407;20,000407;20,000452
0,604685;20,000415;20,000415;20,000460
0,605173;20,000423;20,000423;20,000469
0,605661;20,000431;20,000431;20,000478
0,606149;20,000439;20,000439;20,000487
0,606637;20,000448;20,000448;20,000497
0,607125;20,000456;20,000456;20,000506
0,607613;20,000465;20,000465;20,000516
0,608102;20,000474;20,000474;20,000526
0,608590;20,000483;20,000483;20,000536
0,609078;20,000493;20,000493;20,000546
0,609566;20,000502;20,000502;20,000556
0,610054;20,000512;20,000512;20,000567
0,610542;20,000522;20,000522;20,000578
0,611030;20,000532;20,000532;20,000588
0,611518;20,000542;20,000542;20,000600
0,612006;20,000552;20,000552;20,000611
0,612494;20,000563;20,000563;20,000622
0,612982;20,000573;20,000573;20,000634
0,613470;20,000584;20,000584;20,000646
0,613958;20,000596;20,000596;20,000658
0,614446;20,000607;20,000607;20,000671
0,614934;20,000618;20,000618;20,000683
0,615422;20,000630;20,000630;20,000696
0,615910;20,000642;20,000642;20,000709
0,616398;20,000654;20,000654;20,000723
0,616886;20,000667;20,000667;20,000736
0,617374;20,000679;20,000679;20,000750
0,617862;20,000692;20,000692;20,000764
0,618350;20,000705;20,000705;20,000778
0,618838;20,000718;20,000718;20,000793
0,619327;20,000732;20,000732;20,000807
0,619815;20,000746;20,000746;20,000822
0,620303;20,000760;20,000760;20,000838
0,620791;20,000774;20,000774;20,000853
0,621279;20,000789;20,000789;20,000869
0,621767;20,000803;20,000803;20,000885
0,622255;20,000818;20,000818;20,000902
0,622743;20,000834;20,000834;20,000918
0,623231;20,000849;20,000849;20,000935
0,623719;20,000865;20,000865;20,000952
0,624207;20,000881;20,000881;20,000970
0,624695;20,000898;20,000898;20,000988
0,625183;20,000914;20,000914;20,001006
0,625671;20,000931;20,000931;20,001024
0,626159;20,000949;20,000949;20,001043
0,626647;20,000966;20,000966;20,001062
0,627135;20,000984;20,000984;20,001082
0,627623;20,001002;20,001002;20,001102
0,628111;20,001021;20,001021;20,001122
0,628599;20,001040;20,001040;20,001142
0,629087;20,001059;20,001059;20,001163
0,629575;20,001078;20,001078;20,001184
0,630063;20,001098;20,001098;20,001206
0,630551;20,001118;20,001118;20,001228
0,631040;20,001139;20,001139;20,001250
0,631528;20,001160;20,001160;20,001273
0,632016;20,001181;20,001181;20,001296
0,632504;20,001203;20,001203;20,001319
0,632992;20,001225;20,001225;20,001343
0,633480;20,001247;20,001247;20,001367
0,633968;20,001270;20,001270;20,001392
0,634456;20,001293;20,001293;20,001417
0,634944;20,001317;20,001317;20,001443
0,635432;20,001341;20,001341;20,001469
0,635920;20,001365;20,001365;20,001495
0,636408;20,001390;20,001390;20,001522
0,636896;20,001415;20,001415;20,001549
0,637384;20,001441;20,001441;20,001577
0,637872;20,001467;20,001467;20,001605
0,638360;20,001493;20,001493;20,001634
0,638848;20,001520;20,001520;20,001663
0,639336;20,001548;20,001548;20,001693
0,639824;20,001576;20,001576;20,001723
0,640312;20,001604;20,001604;20,001754
0,640800;20,001633;20,001633;20,001785
0,641288;20,001662;20,001662;20,001816
0,641776;20,001692;20,001692;20,001849
0,642265;20,001722;20,001722;20,001881
0,642753;20,001753;20,001753;20,001915
0,643241;20,001784;20,001784;20,001949
0,643729;20,001816;20,001816;20,001983
0,644217;20,001849;20,001849;20,002018
0,644705;20,001882;20,001882;20,002054
0,645193;20,001915;20,001915;20,002090
0,645681;20,001949;20,001949;20,002127
0,646169;20,001984;20,001984;20,002164
0,646657;20,002019;20,002019;20,002202
0,647145;20,002055;20,002055;20,002241
0,647633;20,002091;20,002091;20,002280
0,648121;20,002128;20,002128;20,002320
0,648609;20,002166;20,002166;20,002360
0,649097;20,002204;20,002204;20,002401
0,649585;20,002243;20,002243;20,002443
0,650073;20,002283;20,002283;20,002486
0,650561;20,002323;20,002323;20,002529
0,651049;20,002364;20,002364;20,002573
0,651537;20,002405;20,002405;20,002618
0,652025;20,002447;20,002447;20,002663
0,652513;20,002490;20,002490;20,002709
0,653001;20,002534;20,002534;20,002756
0,653490;20,002578;20,002578;20,002804
0,653978;20,002623;20,002623;20,002852
0,654466;20,002669;20,002669;20,002901
0,654954;20,002715;20,002715;20,002951
0,655442;20,002763;20,002763;20,003002
0,655930;20,002811;20,002811;20,003054
0,656418;20,002860;20,002860;20,003106
0,656906;20,002909;20,002909;20,003160
0,657394;20,002960;20,002960;20,003214
0,657882;20,003011;20,003011;20,003269
0,658370;20,003063;20,003063;20,003325
0,658858;20,003116;20,003116;20,003381
0,659346;20,003170;20,003170;20,003439
0,659834;20,003224;20,003224;20,003498
0,660322;20,003280;20,003280;20,003557
0,660810;20,003336;20,003336;20,003618
0,661298;20,003393;20,003393;20,003679
0,661786;20,003452;20,003452;20,003742
0,662274;20,003511;20,003511;20,003805
0,662762;20,003571;20,003571;20,003869
0,663250;20,003632;20,003632;20,003935
0,663738;20,003694;20,003694;20,004001
0,664226;20,003757;20,003757;20,004069
0,664714;20,003821;20,003821;20,004137
0,665203;20,003886;20,003886;20,004207
0,665691;20,003952;20,003952;20,004278
0,666179;20,004019;20,004019;20,004350
0,666667;20,004087;20,004087;20,004423
0,667155;20,004157;20,004157;20,004497
0,667643;20,004227;20,004227;20,004572
0,668131;20,004298;20,004298;20,004648
0,668619;20,004371;20,004371;20,004726
0,669107;20,004445;20,004445;20,004805
0,669595;20,004520;20,004520;20,004885
0,670083;20,004596;20,004596;20,004966
0,670571;20,004673;20,004673;20,005049
0,671059;20,004752;20,004752;20,005133
0,671547;20,004831;20,004831;20,005218
0,672035;20,004912;20,004912;20,005304
0,672523;20,004994;20,004994;20,005392
0,673011;20,005078;20,005078;20,005481
0,673499;20,005163;20,005163;20,005572
0,673987;20,005249;20,005249;20,005663
0,674475;20,005336;20,005336;20,005757
0,674963;20,005425;20,005425;20,005852
0,675451;20,005515;20,005515;20,005948
0,675939;20,005607;20,005607;20,006045
0,676428;20,005700;20,005700;20,006144
0,676916;20,005794;20,005794;20,006245
0,677404;20,005890;20,005890;20,006347
0,677892;20,005987;20,005987;20,006451
0,678380;20,006086;20,006086;20,006556
0,678868;20,006187;20,006187;20,006663
0,679356;20,006288;20,006288;20,006772
0,679844;20,006392;20,006392;20,006882
0,680332;20,006497;20,006497;20,006994
